repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url,agent_commits_touching_tests,rejected_mixed_test_diff,accepted,created_at,topics
hay-kot/mealie,python,0,0,,,https://github.com/hay-kot/mealie.git,3,1,2,2020-12-07T01:04:17,"[""hacktoberfest"", ""hacktoberfest2022"", ""meal-plans"", ""recipe-manager"", ""self-hosted""]"
home-assistant/supervisor,python,2,1,2f331aafa99ba34219dba655a5db9354038e081e,2f331aafa99ba34219dba655a5db9354038e081e,https://github.com/home-assistant/supervisor.git,129,88,41,2017-03-14T08:54:15,"[""docker"", ""hacktoberfest"", ""home-assistant"", ""home-automation"", ""orchestrator"", ""python""]"
huggingface/huggingface_hub,python,6,2,5bac983a5a9b032233a4c519cb9973bd6617344b,f49325209a80214c2dab9b440f1c570dfeaca881,https://github.com/huggingface/huggingface_hub.git,124,67,57,2020-12-22T10:20:28,"[""deep-learning"", ""hacktoberfest"", ""machine-learning"", ""model-hub"", ""models"", ""natural-language-processing"", ""pretrained-models"", ""pytorch""]"
idom-team/idom,python,0,0,,,https://github.com/idom-team/idom.git,1,1,0,2019-02-19T05:25:54,[]
hypothesisworks/hypothesis,python,1,1,da414a5bef151d65a39643a46a5012e1b590ec22,da414a5bef151d65a39643a46a5012e1b590ec22,https://github.com/hypothesisworks/hypothesis.git,88,57,31,2013-03-10T01:51:19,"[""fuzzing"", ""property-based-testing"", ""python"", ""testing""]"
idank/explainshell,python,18,7,7a9dd510d45c7d052a6aec731b6ace4d174e950c,59f5ec00ead4d3fec4c922ac3d4438367dc06e4e,https://github.com/idank/explainshell.git,61,46,15,2013-08-30T11:20:11,[]
imageio/imageio,python,0,0,,,https://github.com/imageio/imageio.git,1,1,0,2013-05-04T10:56:45,"[""animated-gif"", ""dicom"", ""imageio"", ""python"", ""scientific-formats"", ""video"", ""webcam-capture""]"
ilius/pyglossary,python,4,1,70f22f17c1a3073d8f6302bf0aabe479649647d8,70f22f17c1a3073d8f6302bf0aabe479649647d8,https://github.com/ilius/pyglossary.git,1,0,1,2011-01-23T10:24:30,"[""dictionary"", ""dictionary-conversion"", ""dictionary-tools"", ""glossaries"", ""gtk"", ""linux"", ""pygi"", ""python"", ""stardict"", ""tkinter""]"
hyperspy/hyperspy,python,1,1,0e7d4a5e73cfb0a9f134723e7fc136ce3b7f5e01,0e7d4a5e73cfb0a9f134723e7fc136ce3b7f5e01,https://github.com/hyperspy/hyperspy.git,5,2,3,2011-08-19T01:14:36,"[""data-analysis"", ""data-visualization"", ""life-sciences"", ""materials-science"", ""multi-dimensional"", ""physical-sciences"", ""python""]"
imerica/dj-rest-auth,python,0,0,,,https://github.com/imerica/dj-rest-auth.git,2,2,0,2020-02-28T07:35:48,"[""authentication"", ""django"", ""django-rest-framework"", ""jwt"", ""python"", ""rest-api""]"
intel/scikit-learn-intelex,python,0,0,,,https://github.com/intel/scikit-learn-intelex.git,6,6,0,2018-08-07T06:45:41,"[""ai-inference"", ""ai-machine-learning"", ""ai-training"", ""analytics"", ""big-data"", ""data-analysis"", ""gpu"", ""intel"", ""machine-learning"", ""machine-learning-algorithms"", ""oneapi"", ""python"", ""scikit-learn"", ""swrepo""]"
iipeace/guider,python,0,0,,,https://github.com/iipeace/guider.git,0,0,0,2015-11-16T12:14:49,"[""analyzer"", ""android"", ""framework"", ""guider"", ""hacktoberfest"", ""linux"", ""monitoring"", ""performance"", ""profiling"", ""tracing""]"
iodide-project/pyodide,python,0,0,,,https://github.com/iodide-project/pyodide.git,3,2,1,2018-02-23T07:21:29,[]
frappe/frappe,python,20,8,954877246f4b0c0ee2986bdec9b425833ee2c43a,86a69710c55919cb5bc09a5e92890aecf019e832,https://github.com/frappe/frappe.git,62,30,32,2011-06-08T08:14:16,"[""cms"", ""email"", ""erpnext"", ""frappe"", ""full-stack"", ""javascript"", ""low-code"", ""mariadb"", ""multitenant"", ""postgres"", ""python"", ""rest-api"", ""security"", ""socket-io"", ""web-framework"", ""webhooks""]"
jannikmi/timezonefinder,python,0,0,,,https://github.com/jannikmi/timezonefinder.git,1,0,1,2016-02-25T12:50:33,"[""coordinates"", ""geolocation"", ""latitude"", ""location"", ""longitude"", ""python"", ""timezone"", ""timezone-library"", ""timezone-picker"", ""timezones""]"
huggingface/transformers,python,2,1,a8f43eca15b8d1c63deb33f6b97dfab30419e5da,a8f43eca15b8d1c63deb33f6b97dfab30419e5da,https://github.com/huggingface/transformers.git,52,34,18,2018-10-29T01:56:00,"[""audio"", ""deep-learning"", ""deepseek"", ""gemma"", ""glm"", ""hacktoberfest"", ""llm"", ""machine-learning"", ""model-hub"", ""natural-language-processing"", ""nlp"", ""pretrained-models"", ""python"", ""pytorch"", ""pytorch-transformers"", ""qwen"", ""speech-recognition"", ""transformer"", ""vlm""]"
jjjake/internetarchive,python,2,1,21407572f7194ed72d85d79e27c4de3dc08686f0,21407572f7194ed72d85d79e27c4de3dc08686f0,https://github.com/jjjake/internetarchive.git,28,16,12,2012-08-15T07:18:30,[]
internetarchive/openlibrary,python,2,1,839ac2cc0d73fcc6f1b5c9e4a0fe5bc38aa170d9,839ac2cc0d73fcc6f1b5c9e4a0fe5bc38aa170d9,https://github.com/internetarchive/openlibrary.git,15,9,6,2008-10-30T05:20:14,"[""books"", ""hacktoberfest"", ""internet-archive"", ""library-catalogue"", ""open-source""]"
jrnl-org/jrnl,python,0,0,,,https://github.com/jrnl-org/jrnl.git,0,0,0,2012-03-29T05:23:58,"[""cli"", ""command-line"", ""encrypted"", ""journal"", ""journal-application"", ""jrnl"", ""note-taking"", ""notes"", ""productivity"", ""python"", ""shell""]"
jurajnyiri/homeassistant-tapo-control,python,0,0,,,https://github.com/jurajnyiri/homeassistant-tapo-control.git,0,0,0,2020-10-01T05:08:12,"[""camera"", ""cameras"", ""home-assistant"", ""home-automation"", ""homeassistant"", ""homeassistant-custom-component"", ""ptz"", ""tapo""]"
kayak/pypika,python,0,0,,,https://github.com/kayak/pypika.git,0,0,0,2016-07-06T02:08:50,"[""builder"", ""data"", ""functional"", ""python"", ""python3"", ""pythonic"", ""query"", ""sql""]"
jkwill87/mnamer,python,0,0,,,https://github.com/jkwill87/mnamer.git,0,0,0,2017-10-16T08:23:27,"[""batch"", ""cli"", ""media"", ""metadata"", ""movie"", ""organizer"", ""python"", ""television""]"
inventree/inventree,python,0,0,,,https://github.com/inventree/inventree.git,17,12,5,2017-03-23T01:44:10,"[""django"", ""hacktoberfest"", ""python""]"
graphistry/pygraphistry,python,21,9,56ac00e7f3181795e4e39f32b84b9e6f48ce8bca,b467bfc362ca91da158865c045be2abc2239c869,https://github.com/graphistry/pygraphistry.git,443,208,235,2015-06-02T08:28:42,"[""csv"", ""cudf"", ""cugraph"", ""gpu"", ""graph"", ""graph-visualization"", ""graphistry"", ""igraph"", ""jupyter"", ""neo4j"", ""network-analysis"", ""network-visualization"", ""networkx"", ""pandas"", ""python"", ""rapids"", ""splunk"", ""tigergraph"", ""visualization"", ""webgl""]"
kdeldycke/meta-package-manager,python,1,1,5fb4f8e1256139f799bf12a2bd7231fdfbb8c4f4,5fb4f8e1256139f799bf12a2bd7231fdfbb8c4f4,https://github.com/kdeldycke/meta-package-manager.git,35,27,8,2016-08-17T04:14:34,"[""apt"", ""cli-tools"", ""cyclonedx"", ""flatpak"", ""mac-app-store"", ""meta-package-manager"", ""package-manager"", ""package-manager-cli"", ""package-url"", ""php-composer"", ""pip"", ""pipx"", ""ruby-gem"", ""sbom"", ""spdx"", ""swiftbar"", ""swiftbar-plugin"", ""winget"", ""xbar"", ""xbar-plugin""]"
koordinates/kart,python,0,0,,,https://github.com/koordinates/kart.git,1,0,1,2018-07-23T09:54:52,"[""data"", ""data-versioning"", ""geospatial"", ""geospatial-data"", ""gis"", ""version-control""]"
kengz/slm-lab,python,5,2,945625bc82cd5368551ca2aea3c9d6a0f787258d,82b1755e98e9f22530c6c8fdcf456ba93a01c4a2,https://github.com/kengz/slm-lab.git,7,4,3,2017-10-02T10:20:22,"[""a2c"", ""a3c"", ""benchmark"", ""deep-reinforcement-learning"", ""dqn"", ""policy-gradient"", ""ppo"", ""pytorch"", ""reinforcement-learning"", ""sac""]"
israel-dryer/ttkbootstrap,python,11,10,b4970a11ee927896fda747c47c757acff93ab6b1,07a37aefdf696ecb5731770a200f6395f594e23e,https://github.com/israel-dryer/ttkbootstrap.git,150,57,93,2021-03-19T09:28:48,"[""bootstrap"", ""cross-platform"", ""gui"", ""modern-ui"", ""python"", ""python-gui"", ""themes"", ""theming"", ""tkinter"", ""tkinter-theme"", ""tkinter-widgets"", ""ttk"", ""ttkbootstrap"", ""ttkbootstrap-python"", ""widgets""]"
kevoreilly/capev2,python,1,1,0ad421c5ce9b7b40bb7d706c43cd6eff1542b809,0ad421c5ce9b7b40bb7d706c43cd6eff1542b809,https://github.com/kevoreilly/capev2.git,8,2,6,2019-10-15T06:16:09,"[""cape"", ""configs"", ""debugging-tools"", ""malware"", ""malware-analysis"", ""malware-research"", ""reverse-engineering"", ""sandbox"", ""unpacking""]"
kvesteri/sqlalchemy-continuum,python,0,0,,,https://github.com/kvesteri/sqlalchemy-continuum.git,3,2,1,2013-05-27T10:30:55,[]
kovidgoyal/kitty,python,0,0,,,https://github.com/kovidgoyal/kitty.git,0,0,0,2016-10-16T02:48:28,"[""c"", ""go"", ""golang"", ""golang-application"", ""kitty"", ""kitty-terminal"", ""opengl"", ""python"", ""terminal"", ""terminal-emulators"", ""terminfo"", ""vt100""]"
lightly-ai/lightly,python,0,0,,,https://github.com/lightly-ai/lightly.git,4,1,3,2020-10-13T01:02:56,"[""computer-vision"", ""contrastive-learning"", ""contributions-welcome"", ""deep-learning"", ""embeddings"", ""hacktoberfest"", ""machine-learning"", ""pytorch"", ""self-supervised-learning""]"
kornia/kornia,python,4,2,5c04bfc84d2a22e72f24b846f60dc344d9d73d8d,ee23688c2f0250a15395604b13386acecbef88be,https://github.com/kornia/kornia.git,45,19,26,2018-08-22T10:31:37,"[""artificial-intelligence"", ""computer-vision"", ""deep-learning"", ""hacktoberfest"", ""image-processing"", ""machine-learning"", ""neural-network"", ""python"", ""pytorch"", ""robotics"", ""spatial-ai""]"
kubeflow/pipelines,python,0,0,,,https://github.com/kubeflow/pipelines.git,12,7,5,2018-05-12T12:31:47,"[""data-science"", ""kubeflow"", ""kubeflow-pipelines"", ""kubernetes"", ""machine-learning"", ""mlops"", ""pipeline""]"
ludwig-ai/ludwig,python,0,0,,,https://github.com/ludwig-ai/ludwig.git,0,0,0,2018-12-27T11:58:12,"[""computer-vision"", ""data-centric"", ""data-science"", ""deep"", ""deep-learning"", ""deeplearning"", ""fine-tuning"", ""learning"", ""llama"", ""llama2"", ""llm"", ""llm-training"", ""machine-learning"", ""machinelearning"", ""mistral"", ""ml"", ""natural-language"", ""natural-language-processing"", ""neural-network"", ""pytorch""]"
ledfx/ledfx,python,0,0,,,https://github.com/ledfx/ledfx.git,3,3,0,2020-12-18T12:49:47,"[""audio-processing"", ""e131"", ""led-strips"", ""microphone"", ""music-visualizer"", ""python"", ""qlc"", ""raspberry-pi"", ""react"", ""webinterface"", ""wled""]"
macbre/sql-metadata,python,0,0,,,https://github.com/macbre/sql-metadata.git,2,1,1,2017-06-06T03:59:09,"[""database"", ""hive"", ""hiveql"", ""metadata"", ""mysql-query"", ""parser"", ""python-package"", ""python3-library"", ""sql"", ""sql-parser"", ""sqlparse""]"
librephotos/librephotos,python,70,23,2a5ec6b5e7a01ac577a11192159abfc8c79c03f0,1fde93089f16d452dc669d87b80a64236b2de036,https://github.com/librephotos/librephotos.git,57,19,38,2020-11-11T11:08:19,"[""django"", ""exif"", ""hacktoberfest"", ""machine-learning"", ""photo"", ""python"", ""selfhosted""]"
makepath/xarray-spatial,python,6,3,7090718f234477e7c308b86cab3e20822063e4be,95b6bff90433af19530db5435a25b68dbc7cc4f0,https://github.com/makepath/xarray-spatial.git,37,8,29,2020-02-08T07:02:33,"[""datashader"", ""numba"", ""python"", ""raster-analysis"", ""spatial-analysis"", ""xarray""]"
maiot-io/zenml,python,4,3,b42144a2df3ab555df3b620080cbb1a9cd99106b,8afa9321480dd3cf53b924666b3b095abc46e86f,https://github.com/maiot-io/zenml.git,27,11,16,2020-11-19T09:25:46,[]
man-group/notebooker,python,0,0,,,https://github.com/man-group/notebooker.git,1,1,0,2020-02-28T11:11:17,"[""jupyter"", ""jupyter-notebook"", ""jupyter-notebooks"", ""notebooks"", ""productionise"", ""publishing""]"
mandarons/icloud-drive-docker,python,11,4,227e795009eb4b0b6e42405813d00325fd2f5228,72a4894a56b682538867af81b8686480cc499b65,https://github.com/mandarons/icloud-drive-docker.git,30,21,9,2021-02-16T10:49:24,"[""docker"", ""icloud"", ""icloud-document-storage"", ""icloud-drive"", ""icloud-photos"", ""icloud-sync"", ""sync""]"
linkml/linkml,python,3,2,46366604082651f79ff188e83412ea49ef7d98d3,4028b88b4ade8a7644126cb76a819a712c738911,https://github.com/linkml/linkml.git,56,37,19,2021-03-16T04:34:43,"[""data-dictionaries"", ""data-modeling"", ""hacktoberfest"", ""json-ld-context"", ""json-schema"", ""linked-data"", ""linkml"", ""linkml-schema"", ""modeling"", ""owl"", ""rdf"", ""schema"", ""semantic-web"", ""shacl"", ""shex"", ""standards""]"
lumiwealth/lumibot,python,6,5,c1d4f8f93b6d5ac9794f10ed4701a5d5b844bfc5,12a77a9a08ab6746dc140c761e550471f4b7311c,https://github.com/lumiwealth/lumibot.git,68,45,23,2020-09-10T10:00:16,"[""ai-agents"", ""algorithmic-trading"", ""alpaca"", ""backtesting"", ""broker"", ""crypto-trading"", ""finance"", ""forex"", ""fred"", ""futures-trading"", ""interactive-brokers"", ""llm-agents"", ""multi-agent"", ""options-trading"", ""python"", ""quantitative-finance"", ""sec-filings"", ""stocks"", ""technical-analysis"", ""trading-bot""]"
martin-majlis/wikipedia-api,python,0,0,,,https://github.com/martin-majlis/wikipedia-api.git,2,0,2,2017-12-11T09:54:02,"[""python3"", ""wikipedia"", ""wikipedia-api"", ""wikipedia-scraper"", ""wikipedia-web-crawler""]"
lyft/cartography,python,3,3,2be3f9eddbf6b3926c3ceb0243aeb06c0079685a,f32ad76da4730fdbf72d556960b3b49612f9f3f9,https://github.com/lyft/cartography.git,166,69,97,2019-02-27T12:16:29,"[""lyft""]"
mampfes/hacs_waste_collection_schedule,python,2,2,821b14778d6ceea8fbb16e417e0203a14e950e4f,8d808ae4ff99344ee259a56b01c59724e9fa40a5,https://github.com/mampfes/hacs_waste_collection_schedule.git,24,10,14,2020-04-09T11:02:16,"[""abfall"", ""abfallnavi"", ""abfallplus"", ""garbage"", ""garbage-collection"", ""hacktoberfest"", ""home-assistant"", ""homeassistant"", ""homeassistant-integration"", ""jumomind"", ""muell"", ""muellabfuhr"", ""muellsammlung"", ""mymuell"", ""regioit"", ""waste"", ""waste-collection""]"
microsoft/debugpy,python,0,0,,,https://github.com/microsoft/debugpy.git,5,2,3,2020-01-15T10:38:20,[]
meisnate12/plex-meta-manager,python,0,0,,,https://github.com/meisnate12/plex-meta-manager.git,0,0,0,2020-11-30T05:24:30,[]
microsoft/playwright-python,python,0,0,,,https://github.com/microsoft/playwright-python.git,9,7,2,2020-07-01T03:28:13,"[""chromium"", ""firefox"", ""playwright"", ""webkit""]"
microsoft/deepspeed,python,0,0,,,https://github.com/microsoft/deepspeed.git,14,4,10,2020-01-23T06:35:18,"[""billion-parameters"", ""compression"", ""data-parallelism"", ""deep-learning"", ""gpu"", ""inference"", ""machine-learning"", ""mixture-of-experts"", ""model-parallelism"", ""pipeline-parallelism"", ""pytorch"", ""trillion-parameters"", ""zero""]"
michaelchu/optopsy,python,37,17,9e42aa1adb09f109eb10a9e31730be7b850782ad,2ca67e0fb51c7d690cb15b04aca8a45931caf3eb,https://github.com/michaelchu/optopsy.git,77,47,30,2017-09-17T01:49:54,"[""algorithmic"", ""algorithmic-trading"", ""algorithmic-trading-engine"", ""algorithmic-trading-library"", ""backtest"", ""backtesting"", ""backtesting-frameworks"", ""backtesting-trading-strategies"", ""dataframe"", ""option-chain"", ""option-pricing"", ""option-strategies"", ""options"", ""options-framework"", ""options-spreads"", ""options-strategies"", ""options-trading"", ""trade-options"", ""trading""]"
microsoft/presidio,python,46,3,98f79b9c646802e456687136e234b2b9137c0e93,f0dbdce29eb21a2c58770f87de383f43165cb17c,https://github.com/microsoft/presidio.git,15,7,8,2018-05-04T11:08:58,"[""anonymization"", ""data-anonymization"", ""data-masking"", ""data-obfuscation"", ""data-privacy"", ""data-redaction"", ""de-identification"", ""guardrails"", ""image-redactor"", ""named-entity-recognition"", ""nlp"", ""personally-identifiable-information"", ""phi"", ""pii"", ""pii-detection"", ""privacy"", ""python"", ""sensitive-data"", ""spacy"", ""transformers""]"
microsoft/msticpy,python,0,0,,,https://github.com/microsoft/msticpy.git,6,5,1,2019-02-21T05:30:03,[]
mindwerks/worldengine,python,0,0,,,https://github.com/mindwerks/worldengine.git,1,1,0,2013-11-24T05:49:35,[]
microsoft/olive,python,12,4,8a847c2a7568f4b8f6b36a9f2e0c2f57115126ab,8a274f8d4827a9b0f695ac17e9ae464c413e8f0f,https://github.com/microsoft/olive.git,61,32,29,2019-08-12T07:00:23,[]
mirumee/ariadne,python,0,0,,,https://github.com/mirumee/ariadne.git,0,0,0,2018-07-09T09:46:17,"[""api"", ""apollo-graphql"", ""apollo-python"", ""ariadne"", ""asgi"", ""django"", ""django-graphql"", ""graphql"", ""graphql-python"", ""graphql-server"", ""python""]"
mindsdb/mindsdb,python,0,0,,,https://github.com/mindsdb/mindsdb.git,7,5,2,2018-08-02T05:56:45,"[""agents"", ""ai"", ""analytics"", ""artificial-inteligence"", ""bigquery"", ""business-intelligence"", ""databases"", ""hacktoberfest"", ""llms"", ""mcp"", ""mssql"", ""mysql"", ""postgresql"", ""rag""]"
mlcommons/inference,python,0,0,,,https://github.com/mlcommons/inference.git,0,0,0,2018-09-13T01:53:57,"[""benchmark"", ""machine-learning""]"
mlco2/codecarbon,python,0,0,,,https://github.com/mlco2/codecarbon.git,17,10,7,2020-05-12T02:44:03,"[""ai-ethics"", ""carbon-emissions"", ""carbon-footprint"", ""co2-emissions"", ""energy-consumption"", ""energy-efficiency"", ""fairness"", ""sustainability""]"
mirumee/saleor,python,4,2,917690526c6e9cf9e4dbf28c1fcbea8b00badf91,f261c2ef8db241e780b010e00f8cda8448000c9b,https://github.com/mirumee/saleor.git,27,13,14,2013-02-12T04:46:39,[]
mongodb/mongo-python-driver,python,0,0,,,https://github.com/mongodb/mongo-python-driver.git,7,5,2,2009-01-15T03:18:06,"[""mongodb"", ""mongodb-driver"", ""pymongo"", ""python"", ""python-library""]"
mne-tools/mne-python,python,0,0,,,https://github.com/mne-tools/mne-python.git,4,1,3,2011-01-28T03:31:13,"[""ecog"", ""eeg"", ""electrocorticography"", ""electroencephalography"", ""machine-learning"", ""magnetoencephalography"", ""meg"", ""neuroimaging"", ""neuroscience"", ""python"", ""statistics"", ""visualization""]"
mozilla/openwpm,python,0,0,,,https://github.com/mozilla/openwpm.git,0,0,0,2014-06-10T04:59:27,[]
mozilla/fx-private-relay,python,0,0,,,https://github.com/mozilla/fx-private-relay.git,0,0,0,2019-06-06T09:36:28,[]
mozilla/kitsune,python,0,0,,,https://github.com/mozilla/kitsune.git,2,1,1,2010-01-26T06:53:57,[]
nat-n/poethepoet,python,1,1,35e4a1b72cc10b84bb239645911c94d446f4ca96,35e4a1b72cc10b84bb239645911c94d446f4ca96,https://github.com/nat-n/poethepoet.git,10,7,3,2020-05-28T09:56:22,"[""developer-experience"", ""developer-tools"", ""development-workflow"", ""dx"", ""poetry"", ""poetry-plugin"", ""python"", ""task-runner"", ""uv""]"
nats-io/nats.py,python,0,0,,,https://github.com/nats-io/nats.py.git,0,0,0,2015-12-28T09:08:03,"[""aio"", ""aio-nats"", ""asyncio"", ""cloud-native"", ""nats"", ""python3""]"
nerevu/riko,python,0,0,,,https://github.com/nerevu/riko.git,4,3,1,2016-06-02T12:22:51,[]
netbox-community/pynetbox,python,0,0,,,https://github.com/netbox-community/pynetbox.git,0,0,0,2017-05-12T09:35:02,"[""netbox"", ""netbox-api""]"
microsoft/pyright,python,4,1,4c60ea9967d2633894e873c1b53145a28106f9a8,4c60ea9967d2633894e873c1b53145a28106f9a8,https://github.com/microsoft/pyright.git,23,11,12,2019-03-12T03:38:46,[]
netflix/metaflow,python,9,5,e01469a370481cab0da258d6e88832b5428be721,732ca76d5aea9c4b60870997f463b48929dde354,https://github.com/netflix/metaflow.git,17,9,8,2019-09-17T05:48:25,"[""agents"", ""ai"", ""aws"", ""azure"", ""cost-optimization"", ""datascience"", ""distributed-training"", ""gcp"", ""generative-ai"", ""high-performance-computing"", ""kubernetes"", ""llm"", ""llmops"", ""machine-learning"", ""ml"", ""ml-infrastructure"", ""ml-platform"", ""mlops"", ""model-management"", ""python""]"
mlrun/mlrun,python,10,6,35bc0b8853be6ba2a0782525f930e2b42641d8ba,262eef14091c69acba1e71141f4d2588768fc31c,https://github.com/mlrun/mlrun.git,81,37,44,2019-09-01T04:59:19,"[""data-engineering"", ""data-science"", ""experiment-tracking"", ""kubernetes"", ""machine-learning"", ""mlops"", ""mlops-workflow"", ""model-serving"", ""python"", ""workflow""]"
nicolargo/glances,python,1,1,139506b1099fbb09b4a713b3efe6503c4a4b3398,139506b1099fbb09b4a713b3efe6503c4a4b3398,https://github.com/nicolargo/glances.git,11,4,7,2011-12-04T08:49:15,"[""monitoring"", ""multi-platform"", ""python"", ""restful"", ""restful-api"", ""system"", ""terminal"", ""web""]"
nilearn/nilearn,python,0,0,,,https://github.com/nilearn/nilearn.git,17,15,2,2011-01-09T07:02:23,"[""brain-connectivity"", ""brain-imaging"", ""brain-mri"", ""decoding"", ""fmri"", ""machine-learning"", ""mvpa"", ""neuroimaging"", ""python""]"
nolar/kopf,python,4,2,5d72d77c0a1ccb406267f0a00d1aa0489b3d8ecc,b30f7a817869ee4379101cd42c71614bfe6cd125,https://github.com/nolar/kopf.git,11,4,7,2020-08-17T04:45:35,"[""admission-controller"", ""admission-controllers"", ""admission-webhook"", ""asyncio"", ""framework"", ""kopf"", ""kubernetes"", ""kubernetes-concepts"", ""kubernetes-operator"", ""kubernetes-operators"", ""operator"", ""operator-framework"", ""operators"", ""python"", ""python-framework"", ""python3""]"
netbox-community/netbox,python,2,2,f2d8ae29c2960d923847b58b23cda5fff8ff8e06,61696c8633df42b19267d9acc92b1acf32e82d5b,https://github.com/netbox-community/netbox.git,14,7,7,2016-02-29T02:15:46,"[""cabling"", ""dcim"", ""django"", ""infrastructure-management"", ""ipam"", ""netbox"", ""network"", ""network-automation"", ""python"", ""sot"", ""sysadmin""]"
music-assistant/server,python,45,17,582758e08ab43e50fe8e9e081625c927a24f4abf,fd7b8dc6d596fc762ab6db916938a683972f17a3,https://github.com/music-assistant/server.git,87,37,50,2019-05-09T06:17:02,[]
omry/omegaconf,python,0,0,,,https://github.com/omry/omegaconf.git,2,2,0,2018-09-03T02:59:01,"[""configuration-files"", ""configuration-loader"", ""python"", ""python-types"", ""schema-validator"", ""yaml"", ""yaml-configuration""]"
nuitka/nuitka,python,0,0,,,https://github.com/nuitka/nuitka.git,0,0,0,2013-04-23T03:40:33,"[""compiler"", ""nuitka"", ""packaging-tool"", ""performance"", ""programming"", ""python"", ""python-compiler""]"
online-ml/river,python,1,1,1e14ee4bb8cdcda3802d9d2a052e2cf5a7744731,1e14ee4bb8cdcda3802d9d2a052e2cf5a7744731,https://github.com/online-ml/river.git,35,15,20,2019-01-24T03:18:26,"[""concept-drift"", ""data-science"", ""incremental-learning"", ""machine-learning"", ""online-learning"", ""online-machine-learning"", ""online-statistics"", ""python"", ""real-time-processing"", ""stream-processing"", ""streaming"", ""streaming-data""]"
open-catalyst-project/ocp,python,0,0,,,https://github.com/open-catalyst-project/ocp.git,4,4,0,2019-09-26T04:47:27,[]
jellyfin/jellyfin-mpv-shim,python,112,60,4f14f2bc43b4ba187caed240771b25261c4fc6a9,55354e39f98dafab24a6191317295f9540301b07,https://github.com/jellyfin/jellyfin-mpv-shim.git,344,141,203,2020-01-11T06:44:41,"[""jellyfin"", ""jellyfin-client"", ""mpv""]"
nvidia/cudnn-frontend,python,1,1,108500194677eb5baba0a53f67ae91f3db1046c0,108500194677eb5baba0a53f67ae91f3db1046c0,https://github.com/nvidia/cudnn-frontend.git,17,12,5,2021-01-22T04:16:29,"[""attention"", ""blackwell"", ""cuda"", ""cuda-kernels"", ""cuda-toolkit"", ""deep-learning"", ""flash-attention"", ""fp8"", ""gemm"", ""gpu"", ""grouped-gemm"", ""hopper"", ""mixture-of-experts"", ""moe"", ""mxfp8"", ""normalization"", ""nvfp4"", ""nvidia"", ""sdpa"", ""transformer""]"
open-telemetry/opentelemetry-python-contrib,python,0,0,,,https://github.com/open-telemetry/opentelemetry-python-contrib.git,13,8,5,2019-11-08T06:23:43,[]
openatx/uiautomator2,python,1,1,b407b9eb8876b1de3eda6022d019a8611782f202,b407b9eb8876b1de3eda6022d019a8611782f202,https://github.com/openatx/uiautomator2.git,1,0,1,2017-09-17T12:20:42,"[""python"", ""test"", ""uiautomator""]"
open-telemetry/opentelemetry-python,python,4,4,abd27fb7eefc879d6ff1cd42969a3984d1722e95,ac7a3df2fb5a3de775c1df3cd2a6c71eb53aec73,https://github.com/open-telemetry/opentelemetry-python.git,33,12,21,2019-05-07T09:13:30,"[""correlationcontext"", ""distributed-tracing"", ""logging"", ""metrics"", ""opentelemetry"", ""python"", ""sdk"", ""tracecontext""]"
getsentry/sentry,python,77,63,1add0b5eb540ff74e1fd0c194728368f2c67b22e,9171b9534961ec8af4423977fc8bf90d056ced2d,https://github.com/getsentry/sentry.git,966,573,393,2010-08-30T10:06:41,"[""apm"", ""crash-reporting"", ""crash-reports"", ""csp-report"", ""devops"", ""django"", ""error-logging"", ""error-monitoring"", ""fair-source"", ""hacktoberfest"", ""monitor"", ""monitoring"", ""python"", ""sentry"", ""tag-production""]"
openmc-dev/openmc,python,0,0,,,https://github.com/openmc-dev/openmc.git,8,7,1,2011-07-21T12:33:27,"[""computational-physics"", ""high-performance-computing"", ""monte-carlo-simulation"", ""neutron-transport"", ""neutronics"", ""nuclear-data"", ""nuclear-energy"", ""nuclear-engineering"", ""nuclear-fusion"", ""openmc"", ""particle-transport"", ""photon-transport"", ""radiation-transport""]"
openstates/openstates-scrapers,python,0,0,,,https://github.com/openstates/openstates-scrapers.git,0,0,0,2009-02-26T10:49:19,"[""government"", ""hacktoberfest"", ""python"", ""scrapers"", ""states"", ""united-states""]"
openmdao/openmdao,python,0,0,,,https://github.com/openmdao/openmdao.git,0,0,0,2016-08-25T03:53:25,"[""framework"", ""nasa"", ""open-source"", ""openmdao"", ""optimization""]"
openvinotoolkit/nncf,python,0,0,,,https://github.com/openvinotoolkit/nncf.git,3,3,0,2020-05-13T04:41:05,"[""bert"", ""classification"", ""compression"", ""deep-learning"", ""genai"", ""llm"", ""mixed-precision-training"", ""nlp"", ""object-detection"", ""onnx"", ""openvino"", ""pruning"", ""pytorch"", ""quantization"", ""quantization-aware-training"", ""semantic-segmentation"", ""sparsity"", ""tensorflow"", ""transformers""]"
pdm-project/pdm,python,0,0,,,https://github.com/pdm-project/pdm.git,0,0,0,2019-12-27T03:50:57,"[""hacktoberfest"", ""package-manager"", ""packaging"", ""pep582"", ""pep621"", ""python"", ""workflow""]"
