repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years
capricorn86/happy-dom,typescript,9e60ab01e34854cbf1e5668c7aa493c945f3935c,packages/server-rendering/test/context/HappyDOMContext.test.ts,<anonymous>_11,before_each,12,14,3,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/capricorn86/happy-dom/blob/9e60ab01e34854cbf1e5668c7aa493c945f3935c/packages/server-rendering/test/context/HappyDOMContext.test.ts#L12-L14,human_pre2022,human,,"beforeEach(() => {
		context = new HappyDOMContext();
	})",2020-12-22,1.2867898699520877
capricorn86/happy-dom,typescript,9e60ab01e34854cbf1e5668c7aa493c945f3935c,packages/server-rendering/test/renderer/HappyDOMServerRenderer.test.ts,<anonymous>_7,before_each,8,12,5,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/capricorn86/happy-dom/blob/9e60ab01e34854cbf1e5668c7aa493c945f3935c/packages/server-rendering/test/renderer/HappyDOMServerRenderer.test.ts#L8-L12,human_pre2022,human,,"beforeEach(() => {
		window = new Window();
		window.customElements.define('mocked-html-element', HappyDOMServerRendererHTMLElement);
		document = window.document;
	})",2020-12-22,1.2867898699520877
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/ConfigHandler.spec.ts,<anonymous>_37,before_each,38,42,5,,0,per_test,1,1,0,0,0,0,0.0,1,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/ConfigHandler.spec.ts#L38-L42,human_pre2022,human,,"beforeEach(() => {
        mock({
            '/etc': {}
        });
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/ConfigHandler.spec.ts,<anonymous>_43,after_each,44,46,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/ConfigHandler.spec.ts#L44-L46,human_pre2022,human,,"afterEach(() => {
        mock.restore();
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/CpuController.spec.ts,<anonymous>_43,after_each,44,46,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/CpuController.spec.ts#L44-L46,human_pre2022,human,,"afterEach(() => {
        mock.restore();
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/DriveController.spec.ts,<anonymous>_31,before_each,32,69,38,,0,per_test,1,1,0,0,0,0,0.0,1,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/DriveController.spec.ts#L32-L69,human_pre2022,human,,"beforeEach(() => {
        mockfs({
            '/sys/class/block/': {
                'sda': {
                    'size': sizeDriveSda.toString()
                },
                'sda1': {
                    'size': sizeDriveSda1.toString(),
                    'partition': '1'
                },
                'sda2': {
                    'size': sizeDriveSda2.toString(),
                    'partition': '2'
                }
            },
            '/sys/block/': {
                'dm-0': {},
                'dm-1': {},
                'dm-2': {},
                'loop0': {},
                'loop1': {},
                'loop2': {},
                'sda': {}
            },
            '/dev/': {
                'dm-0': {},
                'dm-1': {},
                'dm-2': {},
                'loop0': {},
                'loop1': {},
                'loop2': {},
                'sda': {},
                'sda1': {},
                'sda2': {},
                'sda3': {},
            }
        });
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/DriveController.spec.ts,<anonymous>_70,after_each,71,73,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/DriveController.spec.ts#L71-L73,human_pre2022,human,,"afterEach(() => {
        mockfs.restore();
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/SysFsPropertyInteger.spec.ts,<anonymous>_38,after_each,39,41,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/SysFsPropertyInteger.spec.ts#L39-L41,human_pre2022,human,,"afterEach(() => {
        mock.restore();
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/SysFsPropertyIntegerHex.spec.ts,<anonymous>_38,after_each,39,41,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/SysFsPropertyIntegerHex.spec.ts#L39-L41,human_pre2022,human,,"afterEach(() => {
        mock.restore();
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/SysFsPropertyNumList.spec.ts,<anonymous>_29,before_each,30,34,5,,0,per_test,1,1,0,0,0,0,0.0,1,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/SysFsPropertyNumList.spec.ts#L30-L34,human_pre2022,human,,"beforeEach(() => {
        mock({
            '/sys/devices/system/cpu': {}
        });
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/SysFsPropertyString.spec.ts,<anonymous>_35,after_each,36,38,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/SysFsPropertyString.spec.ts#L36-L38,human_pre2022,human,,"afterEach(() => {
        mock.restore();
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/common/classes/UsbController.spec.ts,<anonymous>_29,before_each,30,66,36,,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/common/classes/UsbController.spec.ts#L30-L66,human_pre2022,human,,"beforeEach(() => {
        mock({
            '/realpath': {
                '1-11': {},
                '1-11.1': {},
                '1-11.2': {},
                '1-11.3': {},
                '1-11.2:1.0': {},
                '1-11.2:1.1': {},
                '1-2': {
                    idProduct: 'b59e',
                    idVendor: '04f2',
                    product: 'Chicony USB2.0 Camera',
                    manufacturer: 'Chicony Electronics Co.,Ltd.'
                },
                '1-2:1.0': {},
                '1-2:1.1': {},
            },
            '/sys/bus/usb/devices': {
                '1-11': mock.symlink({path: '/realpath/1-11'}),
                '1-11.1': mock.symlink({path: '/realpath/1-11.1'}),
                '1-11.2': mock.symlink({path: '/realpath/1-11.2'}),
                '1-11.3': mock.symlink({path: '/realpath/1-11.3'}),
                '1-11.2:1.0': mock.symlink({path: '/realpath/1-11.2:1.0'}),
                '1-11.2:1.1': mock.symlink({path: '/realpath/1-11.2:1.1'}),
                '1-2': mock.symlink({path: '/realpath/1-2'}),
                '1-2:1.0': mock.symlink({path: '/realpath/1-2:1.0'}),
                '1-2:1.1': mock.symlink({path: '/realpath/1-2:1.1'}),
            },
            '/sys/bus/usb/drivers/usb': {
                bind: '',
                unbind: ''
            }
        });

        dev = new UsbController('/sys/bus/usb/devices/1-2');
    })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/app.component.spec.ts,<anonymous>_6,before_each,7,19,13,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/app.component.spec.ts#L7-L19,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      imports: [
        RouterTestingModule
      ],
      declarations: [
        AppComponent
      ],
      providers: [
        ElectronService
      ]
    }).compileComponents();
  }))",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/change-crypt-password/change-crypt-password.component.spec.ts,<anonymous>_15,before_each,16,20,5,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/change-crypt-password/change-crypt-password.component.spec.ts#L16-L20,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(ChangeCryptPasswordComponent);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/compatibility.service.spec.ts,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/compatibility.service.spec.ts#L6-L6,human_pre2022,human,,beforeEach(() => TestBed.configureTestingModule({})),2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/config.service.spec.ts,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/config.service.spec.ts#L6-L6,human_pre2022,human,,beforeEach(() => TestBed.configureTestingModule({})),2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/cpu-dashboard/cpu-dashboard.component.spec.ts,<anonymous>_8,before_each,9,14,6,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/cpu-dashboard/cpu-dashboard.component.spec.ts#L9-L14,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [ CpuDashboardComponent ]
    })
    .compileComponents();
  }))",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/cpu-dashboard/cpu-dashboard.component.spec.ts,<anonymous>_15,before_each,16,20,5,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/cpu-dashboard/cpu-dashboard.component.spec.ts#L16-L20,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(CpuDashboardComponent);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/dbus.service.spec.ts,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/dbus.service.spec.ts#L6-L6,human_pre2022,human,,beforeEach(() => TestBed.configureTestingModule({})),2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/info/info.component.spec.ts,<anonymous>_8,before_each,9,14,6,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/info/info.component.spec.ts#L9-L14,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [ InfoComponent ]
    })
    .compileComponents();
  }))",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/info/info.component.spec.ts,<anonymous>_15,before_each,16,20,5,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/info/info.component.spec.ts#L16-L20,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(InfoComponent);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/node.service.spec.ts,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/node.service.spec.ts#L6-L6,human_pre2022,human,,beforeEach(() => TestBed.configureTestingModule({})),2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/profile-details-edit/profile-details-edit.component.spec.ts,<anonymous>_8,before_each,9,14,6,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/profile-details-edit/profile-details-edit.component.spec.ts#L9-L14,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [ ProfileDetailsEditComponent ]
    })
    .compileComponents();
  }))",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/profile-details-edit/profile-details-edit.component.spec.ts,<anonymous>_15,before_each,16,20,5,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/profile-details-edit/profile-details-edit.component.spec.ts#L16-L20,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(ProfileDetailsEditComponent);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/profile-manager/profile-manager.component.spec.ts,<anonymous>_8,before_each,9,14,6,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/profile-manager/profile-manager.component.spec.ts#L9-L14,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [ ProfileManagerComponent ]
    })
    .compileComponents();
  }))",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/profile-manager/profile-manager.component.spec.ts,<anonymous>_15,before_each,16,20,5,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/profile-manager/profile-manager.component.spec.ts#L16-L20,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(ProfileManagerComponent);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/shutdown-timer/shutdown-timer.component.spec.ts,<anonymous>_15,before_each,16,20,5,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/shutdown-timer/shutdown-timer.component.spec.ts#L16-L20,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(ShutdownTimerComponent);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/state.service.spec.ts,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/state.service.spec.ts#L6-L6,human_pre2022,human,,beforeEach(() => TestBed.configureTestingModule({})),2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/support/support.component.spec.ts,<anonymous>_8,before_each,9,14,6,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/support/support.component.spec.ts#L9-L14,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [ SupportComponent ]
    })
    .compileComponents();
  }))",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/support/support.component.spec.ts,<anonymous>_15,before_each,16,20,5,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/support/support.component.spec.ts#L16-L20,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(SupportComponent);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/sys-fs.service.spec.ts,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/sys-fs.service.spec.ts#L6-L6,human_pre2022,human,,beforeEach(() => TestBed.configureTestingModule({})),2020-12-14,0.6516084873374401
tuxedocomputers/tuxedo-control-center,typescript,5e4fa08c17132b460bb95ebe9558fe4e16d657fd,src/ng-app/app/utils.service.spec.ts,<anonymous>_5,before_each,6,6,1,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/tuxedocomputers/tuxedo-control-center/blob/5e4fa08c17132b460bb95ebe9558fe4e16d657fd/src/ng-app/app/utils.service.spec.ts#L6-L6,human_pre2022,human,,beforeEach(() => TestBed.configureTestingModule({})),2020-12-14,0.6516084873374401
onearmy/community-platform,typescript,18fb685de731a40547e8072dce91b5b2055fb867,cypress/integration/howto/read.spec.ts,<anonymous>_7,before_each,8,10,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/onearmy/community-platform/blob/18fb685de731a40547e8072dce91b5b2055fb867/cypress/integration/howto/read.spec.ts#L8-L10,human_pre2022,human,,"beforeEach(() => {
      cy.visit('/how-to')
    })",2020-12-30,2.2587268993839835
onearmy/community-platform,typescript,18fb685de731a40547e8072dce91b5b2055fb867,cypress/integration/howto/read.spec.ts,<anonymous>_50,before_each,51,54,4,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/onearmy/community-platform/blob/18fb685de731a40547e8072dce91b5b2055fb867/cypress/integration/howto/read.spec.ts#L51-L54,human_pre2022,human,,"beforeEach(() => {
      cy.visit('/how-to')
      cy.logout()
    })",2020-12-30,2.2587268993839835
onearmy/community-platform,typescript,18fb685de731a40547e8072dce91b5b2055fb867,cypress/integration/howto/write.spec.ts,<anonymous>_1,before_each,2,5,4,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/onearmy/community-platform/blob/18fb685de731a40547e8072dce91b5b2055fb867/cypress/integration/howto/write.spec.ts#L2-L5,human_pre2022,human,,"beforeEach(() => {
    cy.visit('/how-to')
    cy.logout()
  })",2020-12-30,2.2587268993839835
onearmy/community-platform,typescript,18fb685de731a40547e8072dce91b5b2055fb867,cypress/integration/map.spec.ts,<anonymous>_1,before_each,2,5,4,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/onearmy/community-platform/blob/18fb685de731a40547e8072dce91b5b2055fb867/cypress/integration/map.spec.ts#L2-L5,human_pre2022,human,,"beforeEach(() => {
    cy.visit('/map')
    cy.logout()
  })",2020-12-30,2.2587268993839835
onearmy/community-platform,typescript,18fb685de731a40547e8072dce91b5b2055fb867,cypress/integration/settings.spec.ts,<anonymous>_19,before_each,20,23,4,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/onearmy/community-platform/blob/18fb685de731a40547e8072dce91b5b2055fb867/cypress/integration/settings.spec.ts#L20-L23,human_pre2022,human,,"beforeEach(() => {
    cy.visit('/')
    cy.logout()
  })",2020-12-30,2.2587268993839835
onearmy/community-platform,typescript,18fb685de731a40547e8072dce91b5b2055fb867,src/pages/Howto/Content/Common/Howto.form.test.tsx,<anonymous>_15,before_all,16,18,3,,1,per_class,1,1,0,0,0,0,0.0,0,https://github.com/onearmy/community-platform/blob/18fb685de731a40547e8072dce91b5b2055fb867/src/pages/Howto/Content/Common/Howto.form.test.tsx#L16-L18,human_pre2022,human,,"beforeAll(function() {
    window.confirm = jest.fn(() => true)
  })",2020-12-30,2.2587268993839835
onearmy/community-platform,typescript,18fb685de731a40547e8072dce91b5b2055fb867,src/pages/Howto/Content/Common/Howto.form.test.tsx,<anonymous>_19,before_each,20,49,29,,0,per_test,1,1,0,0,0,1,0.034482758620689655,0,https://github.com/onearmy/community-platform/blob/18fb685de731a40547e8072dce91b5b2055fb867/src/pages/Howto/Content/Common/Howto.form.test.tsx#L20-L49,human_pre2022,human,,"beforeEach(function() {
    howtoStore = {
      uploadStatus: {
        Start: false,
        Cover: false,
        'Step Images': false,
        Files: false,
        Database: false,
        Complete: false,
      },
    }
    tagsStore = {
      categoryTags: [
        {
          categories: ['how-to'],
          label: 'test tag 1',
          image: 'test img',
        },
      ],
      setTagsCategory: () => {}, // eslint-disable-line @typescript-eslint/no-empty-function
    }
    formValues = {
      files: [],
      tags: {},
      moderation: 'draft',
    }
    parentType = 'create'

    window.confirm.mockReset()
  })",2020-12-30,2.2587268993839835
thi-ng/umbrella,typescript,e68a4c410743311cdc51e2a80c0d530f1674949d,packages/associative/test/sorted-map.ts,<anonymous>_9,before_each,10,12,3,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/thi-ng/umbrella/blob/e68a4c410743311cdc51e2a80c0d530f1674949d/packages/associative/test/sorted-map.ts#L10-L12,human_pre2022,human,,"beforeEach(() => {
        m = defSortedMap({ a: 1, b: 2, c: 3 });
    })",2020-12-31,2.9349760438056127
thi-ng/umbrella,typescript,e68a4c410743311cdc51e2a80c0d530f1674949d,packages/associative/test/trie-map.ts,<anonymous>_5,before_each,6,16,11,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/thi-ng/umbrella/blob/e68a4c410743311cdc51e2a80c0d530f1674949d/packages/associative/test/trie-map.ts#L6-L16,human_pre2022,human,,"beforeEach(() => {
        root = new TrieMap([
            [""hey"", ""en""],
            [""hello"", ""en""],
            [""hallo"", ""de""],
            [""hallo"", ""de-at""],
            [""hola"", ""es""],
            [""hold"", ""en""],
            [""hej"", ""se""],
        ]);
    })",2020-12-31,2.9349760438056127
thi-ng/umbrella,typescript,e68a4c410743311cdc51e2a80c0d530f1674949d,packages/atom/test/atom.ts,<anonymous>_7,before_each,8,10,3,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/thi-ng/umbrella/blob/e68a4c410743311cdc51e2a80c0d530f1674949d/packages/atom/test/atom.ts#L8-L10,human_pre2022,human,,"beforeEach(() => {
        a = new Atom(23);
    })",2020-12-31,2.9349760438056127
thi-ng/umbrella,typescript,e68a4c410743311cdc51e2a80c0d530f1674949d,packages/atom/test/cursor.ts,<anonymous>_24,before_each,25,28,4,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/thi-ng/umbrella/blob/e68a4c410743311cdc51e2a80c0d530f1674949d/packages/atom/test/cursor.ts#L25-L28,human_pre2022,human,,"beforeEach(() => {
        src = { a: { b: { c: 23, g: { h: 88 } }, d: { e: 42 } }, f: 66 };
        a = defAtom<State>(src);
    })",2020-12-31,2.9349760438056127
thi-ng/umbrella,typescript,e68a4c410743311cdc51e2a80c0d530f1674949d,packages/atom/test/history.ts,<anonymous>_7,before_each,8,10,3,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/thi-ng/umbrella/blob/e68a4c410743311cdc51e2a80c0d530f1674949d/packages/atom/test/history.ts#L8-L10,human_pre2022,human,,"beforeEach(() => {
        a = new Atom({ a: 10, b: { c: 20, d: 30 }, e: 40 });
    })",2020-12-31,2.9349760438056127
thi-ng/umbrella,typescript,e68a4c410743311cdc51e2a80c0d530f1674949d,packages/atom/test/transacted.ts,<anonymous>_19,before_each,20,23,4,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/thi-ng/umbrella/blob/e68a4c410743311cdc51e2a80c0d530f1674949d/packages/atom/test/transacted.ts#L20-L23,human_pre2022,human,,"beforeEach(() => {
        db = defAtom({ a: 1, b: 2 });
        tx = defTransacted(db);
    })",2020-12-31,2.9349760438056127
thi-ng/umbrella,typescript,e68a4c410743311cdc51e2a80c0d530f1674949d,packages/cache/test/lru.ts,<anonymous>_7,before_each,8,21,14,,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/thi-ng/umbrella/blob/e68a4c410743311cdc51e2a80c0d530f1674949d/packages/cache/test/lru.ts#L8-L21,human_pre2022,human,,"beforeEach(() => {
        evicts = [];
        c = new LRUCache(
            [
                [""a"", 1],
                [""b"", 2],
                [""c"", 3],
            ],
            {
                maxlen: 4,
                release: (k, v) => evicts.push([k, v]),
            }
        );
    })",2020-12-31,2.9349760438056127
thi-ng/umbrella,typescript,e68a4c410743311cdc51e2a80c0d530f1674949d,packages/dcons/test/index.ts,<anonymous>_8,before_each,9,12,4,,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/thi-ng/umbrella/blob/e68a4c410743311cdc51e2a80c0d530f1674949d/packages/dcons/test/index.ts#L9-L12,human_pre2022,human,,"beforeEach(() => {
        src = [1, 2, 3, 4, 5];
        a = defDCons(src);
    })",2020-12-31,2.9349760438056127
