repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
lirantal/npq,javascript,e5fb28cc555ab7f915e948489a7e3432f630191c,__tests__/marshalls.newBin.test.js,<anonymous>_11,before_each,12,31,19,,0,per_test,1,1,0,2,0,1,https://github.com/lirantal/npq/blob/e5fb28cc555ab7f915e948489a7e3432f630191c/__tests__/marshalls.newBin.test.js#L12-L31,jules,agent,feat,"beforeEach(() => {
    packageRepoUtilsMock = new PackageRepoUtils()
    newBinMarshall = new NewBinMarshall({ packageRepoUtils: packageRepoUtilsMock })

    // Mock context and task for the marshall
    newBinMarshall.init(
      {
        marshalls: {
          newBin: {
            status: null,
            errors: [],
            warnings: [],
            data: {}
          }
        },
        pkgs: [] // Not directly used by validate but part of ctx
      },
      { output: '' } // Mock task object
    )
  })",2025-06-23,7.520876112251882,1
lirantal/npq,javascript,e5fb28cc555ab7f915e948489a7e3432f630191c,__tests__/marshalls.newBin.test.js,<anonymous>_32,after_each,33,35,3,,0,per_test,1,1,0,0,0,0,https://github.com/lirantal/npq/blob/e5fb28cc555ab7f915e948489a7e3432f630191c/__tests__/marshalls.newBin.test.js#L33-L35,jules,agent,feat,"afterEach(() => {
    jest.clearAllMocks()
  })",2025-06-23,7.520876112251882,1
lirantal/npq,javascript,c4ae2dbfecbdc69effc48d2663bf82cbc68a92fb,__tests__/cli.parser.test.js,<anonymous>_6,before_each,7,19,11,,3,per_test,1,1,0,0,0,1,https://github.com/lirantal/npq/blob/c4ae2dbfecbdc69effc48d2663bf82cbc68a92fb/__tests__/cli.parser.test.js#L7-L19,copilot,agent,feat,"beforeEach(() => {
    // Save original values
    originalArgv = process.argv
    originalNPQ_PKG_MGR = process.env.NPQ_PKG_MGR

    // Clear environment variable
    delete process.env.NPQ_PKG_MGR

    // Mock console methods to avoid output during tests
    jest.spyOn(console, 'log').mockImplementation(() => {})
    jest.spyOn(console, 'error').mockImplementation(() => {})
    jest.spyOn(process, 'exit').mockImplementation(() => {})
  })",2025-07-20,7.594798083504449,1
lirantal/npq,javascript,c4ae2dbfecbdc69effc48d2663bf82cbc68a92fb,__tests__/cli.parser.test.js,<anonymous>_20,after_each,21,32,11,,0,per_test,2,2,0,0,0,0,https://github.com/lirantal/npq/blob/c4ae2dbfecbdc69effc48d2663bf82cbc68a92fb/__tests__/cli.parser.test.js#L21-L32,copilot,agent,feat,"afterEach(() => {
    // Restore original values
    process.argv = originalArgv
    if (originalNPQ_PKG_MGR !== undefined) {
      process.env.NPQ_PKG_MGR = originalNPQ_PKG_MGR
    } else {
      delete process.env.NPQ_PKG_MGR
    }

    // Restore mocked methods
    jest.restoreAllMocks()
  })",2025-07-20,7.594798083504449,1
lirantal/npq,javascript,c4ae2dbfecbdc69effc48d2663bf82cbc68a92fb,__tests__/env-var-integration.test.js,<anonymous>_20,before_each,21,25,5,,0,per_test,1,1,0,0,0,1,https://github.com/lirantal/npq/blob/c4ae2dbfecbdc69effc48d2663bf82cbc68a92fb/__tests__/env-var-integration.test.js#L21-L25,copilot,agent,feat,"beforeEach(() => {
    originalNPQ_PKG_MGR = process.env.NPQ_PKG_MGR
    delete process.env.NPQ_PKG_MGR
    childProcess.spawn.mockClear()
  })",2025-07-20,7.594798083504449,1
lirantal/npq,javascript,c4ae2dbfecbdc69effc48d2663bf82cbc68a92fb,__tests__/env-var-integration.test.js,<anonymous>_26,after_each,27,33,7,,0,per_test,2,2,0,0,0,0,https://github.com/lirantal/npq/blob/c4ae2dbfecbdc69effc48d2663bf82cbc68a92fb/__tests__/env-var-integration.test.js#L27-L33,copilot,agent,feat,"afterEach(() => {
    if (originalNPQ_PKG_MGR !== undefined) {
      process.env.NPQ_PKG_MGR = originalNPQ_PKG_MGR
    } else {
      delete process.env.NPQ_PKG_MGR
    }
  })",2025-07-20,7.594798083504449,1
handsontable/handsontable,javascript,241ad3e8b4c83a4e8916ec65b05e6aeccd09ccfb,handsontable/src/plugins/undoRedo/__tests__/actions/dataChange.unit.js,<anonymous>_44,before_each,45,52,8,,0,per_test,1,1,0,0,0,1,https://github.com/handsontable/handsontable/blob/241ad3e8b4c83a4e8916ec65b05e6aeccd09ccfb/handsontable/src/plugins/undoRedo/__tests__/actions/dataChange.unit.js#L45-L52,cursor,agent,none,"beforeEach(() => {
    container = document.createElement('div');
    document.body.appendChild(container);
    originalScrollIntoView = window.HTMLElement.prototype.scrollIntoView;
    originalScrollTo = window.scrollTo;
    window.HTMLElement.prototype.scrollIntoView = () => {};
    window.scrollTo = () => {};
  })",2026-04-02,14.858316221765914,1
handsontable/handsontable,javascript,241ad3e8b4c83a4e8916ec65b05e6aeccd09ccfb,handsontable/src/plugins/undoRedo/__tests__/actions/dataChange.unit.js,<anonymous>_53,after_each,54,63,9,,0,per_test,2,2,0,0,0,0,https://github.com/handsontable/handsontable/blob/241ad3e8b4c83a4e8916ec65b05e6aeccd09ccfb/handsontable/src/plugins/undoRedo/__tests__/actions/dataChange.unit.js#L54-L63,cursor,agent,none,"afterEach(() => {
    if (hot) {
      hot.destroy();
      hot = null;
    }

    container.remove();
    window.HTMLElement.prototype.scrollIntoView = originalScrollIntoView;
    window.scrollTo = originalScrollTo;
  })",2026-04-02,14.858316221765914,1
handsontable/handsontable,javascript,4d5d71ea9364694b84e8c841df0eb4502e55a136,handsontable/src/__tests__/tableView.unit.js,<anonymous>_36,before_each,37,40,4,,0,per_test,1,1,0,0,0,1,https://github.com/handsontable/handsontable/blob/4d5d71ea9364694b84e8c841df0eb4502e55a136/handsontable/src/__tests__/tableView.unit.js#L37-L40,claude,agent,none,"beforeEach(() => {
    container = document.createElement('div');
    document.body.appendChild(container);
  })",2026-04-02,14.858316221765914,1
handsontable/handsontable,javascript,4d5d71ea9364694b84e8c841df0eb4502e55a136,handsontable/src/__tests__/tableView.unit.js,<anonymous>_41,after_each,42,49,7,,0,per_test,2,2,0,0,0,0,https://github.com/handsontable/handsontable/blob/4d5d71ea9364694b84e8c841df0eb4502e55a136/handsontable/src/__tests__/tableView.unit.js#L42-L49,claude,agent,none,"afterEach(() => {
    if (core) {
      core.destroy();
      core = null;
    }

    container.remove();
  })",2026-04-02,14.858316221765914,1
handsontable/handsontable,javascript,4d5d71ea9364694b84e8c841df0eb4502e55a136,handsontable/test/e2e/core/scrollHooks.spec.js,<anonymous>_9,before_each,10,12,3,,0,per_test,1,1,0,0,0,1,https://github.com/handsontable/handsontable/blob/4d5d71ea9364694b84e8c841df0eb4502e55a136/handsontable/test/e2e/core/scrollHooks.spec.js#L10-L12,claude,agent,none,"beforeEach(function() {
    this.$container = $('<div id=""testContainer""></div>').appendTo('body');
  })",2026-04-02,14.858316221765914,1
handsontable/handsontable,javascript,4d5d71ea9364694b84e8c841df0eb4502e55a136,handsontable/test/e2e/core/scrollHooks.spec.js,<anonymous>_13,after_each,14,19,6,,0,per_test,2,2,0,0,0,0,https://github.com/handsontable/handsontable/blob/4d5d71ea9364694b84e8c841df0eb4502e55a136/handsontable/test/e2e/core/scrollHooks.spec.js#L14-L19,claude,agent,none,"afterEach(function() {
    if (this.$container) {
      destroy();
      this.$container.remove();
    }
  })",2026-04-02,14.858316221765914,1
handsontable/handsontable,javascript,2fc24908e3c525eeb426b3d987f8067e316139ef,handsontable/src/plugins/filters/__tests__/component/conditionInputType.spec.js,<anonymous>_8,before_each,9,11,3,,0,per_test,1,1,0,0,0,1,https://github.com/handsontable/handsontable/blob/2fc24908e3c525eeb426b3d987f8067e316139ef/handsontable/src/plugins/filters/__tests__/component/conditionInputType.spec.js#L9-L11,claude,agent,none,"beforeEach(function() {
    this.$container = $(`<div id=""${id}""></div>`).appendTo('body');
  })",2026-07-13,15.137577002053389,1
handsontable/handsontable,javascript,2fc24908e3c525eeb426b3d987f8067e316139ef,handsontable/src/plugins/filters/__tests__/component/conditionInputType.spec.js,<anonymous>_12,after_each,13,18,6,,0,per_test,2,2,0,0,0,0,https://github.com/handsontable/handsontable/blob/2fc24908e3c525eeb426b3d987f8067e316139ef/handsontable/src/plugins/filters/__tests__/component/conditionInputType.spec.js#L13-L18,claude,agent,none,"afterEach(function() {
    if (this.$container) {
      destroy();
      this.$container.remove();
    }
  })",2026-07-13,15.137577002053389,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-each-hook-error-with-fail-affected.fixture.js,<anonymous>_3,before_each,4,6,3,,0,per_test,1,1,0,1,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-each-hook-error-with-fail-affected.fixture.js#L4-L6,claude,agent,feat,"beforeEach(function () {
    throw new Error('error in `beforeEach` hook');
  })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-each-hook-throw-non-error.fixture.js,<anonymous>_4,before_each,5,7,3,,0,per_test,1,1,0,0,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-each-hook-throw-non-error.fixture.js#L5-L7,claude,agent,feat,"beforeEach(function () {
      throw null;
    })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-each-hook-throw-non-error.fixture.js,<anonymous>_13,before_each,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-each-hook-throw-non-error.fixture.js#L14-L16,claude,agent,feat,"beforeEach(function () {
      throw undefined;
    })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-each-hook-throw-non-error.fixture.js,<anonymous>_22,before_each,23,25,3,,0,per_test,1,1,0,0,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-each-hook-throw-non-error.fixture.js#L23-L25,claude,agent,feat,"beforeEach(function () {
      throw 'string error';
    })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-hook-error-with-fail-affected.fixture.js,<anonymous>_3,mocha_before,4,6,3,,0,per_test,1,1,0,1,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-hook-error-with-fail-affected.fixture.js#L4-L6,claude,agent,feat,"before(function () {
    throw new Error('error in `before` hook');
  })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-hook-throw-non-error.fixture.js,<anonymous>_4,mocha_before,5,7,3,,0,per_test,1,1,0,0,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-hook-throw-non-error.fixture.js#L5-L7,claude,agent,feat,"before(function () {
      throw null;
    })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-hook-throw-non-error.fixture.js,<anonymous>_13,mocha_before,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-hook-throw-non-error.fixture.js#L14-L16,claude,agent,feat,"before(function () {
      throw undefined;
    })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-hook-throw-non-error.fixture.js,<anonymous>_22,mocha_before,23,25,3,,0,per_test,1,1,0,0,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-hook-throw-non-error.fixture.js#L23-L25,claude,agent,feat,"before(function () {
      throw 'string error';
    })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,0ed524af347b59200e03b972c2450d36f6818a45,test/integration/fixtures/hooks/before-hook-throw-non-error.fixture.js,<anonymous>_31,mocha_before,32,34,3,,0,per_test,1,1,0,0,0,0,https://github.com/mochajs/mocha/blob/0ed524af347b59200e03b972c2450d36f6818a45/test/integration/fixtures/hooks/before-hook-throw-non-error.fixture.js#L32-L34,claude,agent,feat,"before(function () {
      throw 42;
    })",2026-01-05,14.830937713894592,1
mochajs/mocha,javascript,867e17566beb8f7077e969e9c58e9383bcf6d657,test/node-unit/cli/options.spec.js,<anonymous>_795,before_each,796,809,14,,6,per_test,1,1,0,0,0,1,https://github.com/mochajs/mocha/blob/867e17566beb8f7077e969e9c58e9383bcf6d657/test/node-unit/cli/options.spec.js#L796-L809,amp,agent,refactor,"beforeEach(function () {
        readFileSync = sinon.stub();
        findConfig = sinon.stub();
        loadConfig = sinon.stub();
        findupSync = sinon.stub();
        loadOptions = proxyLoadOptions({
          readFileSync,
          findConfig,
          loadConfig,
          findupSync,
        });
        exit = sinon.stub(process, ""exit"");
        consoleError = sinon.stub(console, ""error"");
      })",2026-07-23,15.375770020533881,1
nodemailer/nodemailer,javascript,203c8ecf97594ac2e69919b0f3ba966c0f86750e,test/smtp-transport/oauth2-provision-test.js,<anonymous>_14,before_each,15,43,26,,0,per_test,1,2,0,1,0,1,https://github.com/nodemailer/nodemailer/blob/203c8ecf97594ac2e69919b0f3ba966c0f86750e/test/smtp-transport/oauth2-provision-test.js#L15-L43,claude,agent,fix,"beforeEach((t, done) => {
        server = new SMTPServer({
            authMethods: ['XOAUTH2'],
            disabledCommands: ['STARTTLS'],

            onData(stream, session, callback) {
                stream.on('data', () => {});
                stream.on('end', callback);
            },

            onAuth(auth, session, callback) {
                if (auth.method !== 'XOAUTH2' || auth.username !== 'user@example.com' || auth.accessToken !== 'provisioned-token') {
                    return callback(null, {
                        data: {
                            status: '401',
                            schemes: 'bearer mac',
                            scope: 'my_smtp_access_scope_name'
                        }
                    });
                }
                callback(null, {
                    user: 123
                });
            },
            logger: false
        });

        server.listen(0, done);
    })",2026-06-10,15.38672142368241,1
nodemailer/nodemailer,javascript,203c8ecf97594ac2e69919b0f3ba966c0f86750e,test/smtp-transport/oauth2-provision-test.js,<anonymous>_44,after_each,45,47,3,,0,per_test,1,1,0,0,0,0,https://github.com/nodemailer/nodemailer/blob/203c8ecf97594ac2e69919b0f3ba966c0f86750e/test/smtp-transport/oauth2-provision-test.js#L45-L47,claude,agent,fix,"afterEach((t, done) => {
        server.close(done);
    })",2026-06-10,15.38672142368241,1
nodemailer/nodemailer,javascript,07d8253326ecefff9f7d92c157429ce8bc7335f8,test/smtp-connection/secure-socket-test.js,<anonymous>_22,mocha_before,23,36,14,,0,per_test,1,1,0,1,0,1,https://github.com/nodemailer/nodemailer/blob/07d8253326ecefff9f7d92c157429ce8bc7335f8/test/smtp-connection/secure-socket-test.js#L23-L36,claude,agent,fix,"before((t, done) => {
        // TLS-only server: a client that does not perform the TLS handshake
        // cannot complete the SMTP greeting here.
        secureServer = new SMTPServer({
            secure: true,
            authOptional: true,
            onData: (stream, session, callback) => {
                stream.on('data', () => {});
                stream.on('end', callback);
            },
            logger: false
        });
        secureServer.listen(PORT_NUMBER, done);
    })",2026-06-30,15.441478439425051,1
nodemailer/nodemailer,javascript,07d8253326ecefff9f7d92c157429ce8bc7335f8,test/smtp-connection/secure-socket-test.js,<anonymous>_37,mocha_after,38,40,3,,0,per_test,1,1,0,0,0,0,https://github.com/nodemailer/nodemailer/blob/07d8253326ecefff9f7d92c157429ce8bc7335f8/test/smtp-connection/secure-socket-test.js#L38-L40,claude,agent,fix,"after((t, done) => {
        secureServer.close(done);
    })",2026-06-30,15.441478439425051,1
nodemailer/nodemailer,javascript,07d8253326ecefff9f7d92c157429ce8bc7335f8,test/smtp-connection/starttls-buffer-test.js,<anonymous>_74,mocha_before,75,121,42,,0,per_test,1,5,0,1,0,1,https://github.com/nodemailer/nodemailer/blob/07d8253326ecefff9f7d92c157429ce8bc7335f8/test/smtp-connection/starttls-buffer-test.js#L75-L121,claude,agent,fix,"before((t, done) => {
        // Raw SMTP server that injects a CRLF-free fragment right after the
        // STARTTLS ""220"" reply, then upgrades the same socket to TLS. The
        // injected fragment advertises a bogus SMTPUTF8 capability; the genuine
        // post-TLS EHLO response below never advertises it.
        server = net.createServer(socket => {
            socket.on('error', () => {});
            socket.write('220 test ESMTP\r\n');

            const onPlainData = data => {
                const command = data.toString();
                if (/^EHLO/i.test(command)) {
                    socket.write('250-localhost\r\n250 STARTTLS\r\n');
                } else if (/^STARTTLS/i.test(command)) {
                    socket.removeListener('data', onPlainData);

                    // single write: ""220 Ready\r\n"" followed by an unterminated
                    // (CRLF-free) injected fragment that lands in the client's
                    // pre-TLS `_remainder`. The TLS server stays passive until it
                    // receives the client's ClientHello, so nothing else is sent
                    // in cleartext after the fragment.
                    socket.write('220 2.0.0 Ready to start TLS\r\n250-SMTPUTF8 INJECTED-MARKER ');

                    const secureSocket = new tls.TLSSocket(socket, {
                        isServer: true,
                        key: TLS_KEY,
                        cert: TLS_CERT
                    });
                    secureSocket.on('error', () => {});
                    secureSocket.on('data', secureData => {
                        const secureCommand = secureData.toString();
                        if (/^EHLO/i.test(secureCommand)) {
                            // genuine post-TLS capabilities — no SMTPUTF8 here
                            secureSocket.write('250-localhost\r\n250 HELP\r\n');
                        } else if (/^QUIT/i.test(secureCommand)) {
                            secureSocket.write('221 Bye\r\n');
                            secureSocket.end();
                        }
                    });
                }
            };

            socket.on('data', onPlainData);
        });

        server.listen(PORT_NUMBER, done);
    })",2026-06-30,15.441478439425051,1
nodemailer/nodemailer,javascript,07d8253326ecefff9f7d92c157429ce8bc7335f8,test/smtp-connection/starttls-buffer-test.js,<anonymous>_122,mocha_after,123,125,3,,0,per_test,1,1,0,0,0,0,https://github.com/nodemailer/nodemailer/blob/07d8253326ecefff9f7d92c157429ce8bc7335f8/test/smtp-connection/starttls-buffer-test.js#L123-L125,claude,agent,fix,"after((t, done) => {
        server.close(done);
    })",2026-06-30,15.441478439425051,1
openzeppelin/openzeppelin-contracts,javascript,36f867827b069daef82651591129dca801c46309,test/utils/Create3.test.js,<anonymous>_37,before_each,38,40,3,,0,per_test,1,1,0,0,0,0,https://github.com/openzeppelin/openzeppelin-contracts/blob/36f867827b069daef82651591129dca801c46309/test/utils/Create3.test.js#L38-L40,claude,agent,none,"beforeEach(async function () {
    Object.assign(this, await loadFixture(fixture));
  })",2026-05-13,9.776865160848734,1
openzeppelin/openzeppelin-contracts,javascript,64fc5ff348c4227577df66418aa5090ef1cb95a9,test/utils/RateLimiter.test.js,<anonymous>_35,before_each,36,38,3,,0,per_test,1,1,0,0,0,0,https://github.com/openzeppelin/openzeppelin-contracts/blob/64fc5ff348c4227577df66418aa5090ef1cb95a9/test/utils/RateLimiter.test.js#L36-L38,claude,agent,none,"beforeEach(async function () {
    Object.assign(this, await loadFixture(fixture));
  })",2026-07-15,9.949349760438055,1
openzeppelin/openzeppelin-contracts,javascript,64fc5ff348c4227577df66418aa5090ef1cb95a9,test/utils/RateLimiter.test.js,<anonymous>_40,before_each,41,43,3,,0,per_test,1,1,0,0,0,0,https://github.com/openzeppelin/openzeppelin-contracts/blob/64fc5ff348c4227577df66418aa5090ef1cb95a9/test/utils/RateLimiter.test.js#L41-L43,claude,agent,none,"beforeEach(async function () {
      Object.assign(this.mock, wrap(this.mock, 'RefillingBucket'));
    })",2026-07-15,9.949349760438055,1
openzeppelin/openzeppelin-contracts,javascript,64fc5ff348c4227577df66418aa5090ef1cb95a9,test/utils/RateLimiter.test.js,<anonymous>_51,before_each,52,54,3,,0,per_test,1,1,0,0,0,0,https://github.com/openzeppelin/openzeppelin-contracts/blob/64fc5ff348c4227577df66418aa5090ef1cb95a9/test/utils/RateLimiter.test.js#L52-L54,claude,agent,none,"beforeEach(async function () {
        await this.mock.updateSettings(WINDOW, CAPACITY);
      })",2026-07-15,9.949349760438055,1
openzeppelin/openzeppelin-contracts,javascript,64fc5ff348c4227577df66418aa5090ef1cb95a9,test/utils/RateLimiter.test.js,<anonymous>_342,before_each,343,345,3,,0,per_test,1,1,0,0,0,0,https://github.com/openzeppelin/openzeppelin-contracts/blob/64fc5ff348c4227577df66418aa5090ef1cb95a9/test/utils/RateLimiter.test.js#L343-L345,claude,agent,none,"beforeEach(async function () {
      Object.assign(this.mock, wrap(this.mock, 'SlidingWindow'));
    })",2026-07-15,9.949349760438055,1
openzeppelin/openzeppelin-contracts,javascript,64fc5ff348c4227577df66418aa5090ef1cb95a9,test/utils/RateLimiter.test.js,<anonymous>_353,before_each,354,356,3,,0,per_test,1,1,0,0,0,0,https://github.com/openzeppelin/openzeppelin-contracts/blob/64fc5ff348c4227577df66418aa5090ef1cb95a9/test/utils/RateLimiter.test.js#L354-L356,claude,agent,none,"beforeEach(async function () {
        await this.mock.updateSettings(WINDOW, CAPACITY);
      })",2026-07-15,9.949349760438055,1
nextcloud/mail,javascript,45766aef5136e9a734aa47ce5805ad15985ada57,src/tests/unit/store/actions.spec.js,<anonymous>_774,before_each,775,778,4,,0,per_test,1,1,0,0,0,1,https://github.com/nextcloud/mail/blob/45766aef5136e9a734aa47ce5805ad15985ada57/src/tests/unit/store/actions.spec.js#L775-L778,claude,agent,fix,"beforeEach(() => {
			store.addAccountMutation(account)
			vi.spyOn(store, 'startComposerSessionMutation')
		})",2026-06-22,9.81245722108145,1
nextcloud/mail,javascript,d141a5740d92a18ac1d66a3df121c2697f1c0a41,src/tests/unit/components/Thread.vue.spec.js,<anonymous>_382,before_each,383,387,5,,0,per_test,1,1,0,0,0,1,https://github.com/nextcloud/mail/blob/d141a5740d92a18ac1d66a3df121c2697f1c0a41/src/tests/unit/components/Thread.vue.spec.js#L383-L387,claude,agent,fix,"beforeEach(() => {
			renderedMessages = []
			parent = document.createElement('div')
			document.body.appendChild(parent)
		})",2026-07-03,9.842573579739904,1
nextcloud/mail,javascript,d141a5740d92a18ac1d66a3df121c2697f1c0a41,src/tests/unit/components/Thread.vue.spec.js,<anonymous>_388,after_each,389,392,4,,0,per_test,1,1,0,0,0,0,https://github.com/nextcloud/mail/blob/d141a5740d92a18ac1d66a3df121c2697f1c0a41/src/tests/unit/components/Thread.vue.spec.js#L389-L392,claude,agent,fix,"afterEach(() => {
			parent.remove()
			renderedMessages.forEach((el) => el.remove())
		})",2026-07-03,9.842573579739904,1
nextcloud/mail,javascript,d141a5740d92a18ac1d66a3df121c2697f1c0a41,src/tests/unit/components/Thread.vue.spec.js,<anonymous>_623,after_each,624,626,3,,0,per_test,2,1,0,0,0,0,https://github.com/nextcloud/mail/blob/d141a5740d92a18ac1d66a3df121c2697f1c0a41/src/tests/unit/components/Thread.vue.spec.js#L624-L626,claude,agent,fix,"afterEach(() => {
			notice()?.remove()
		})",2026-07-03,9.842573579739904,1
nextcloud/mail,javascript,d141a5740d92a18ac1d66a3df121c2697f1c0a41,src/tests/unit/util/printMessage.spec.js,<anonymous>_230,before_each,231,234,4,,0,per_test,1,1,0,0,0,1,https://github.com/nextcloud/mail/blob/d141a5740d92a18ac1d66a3df121c2697f1c0a41/src/tests/unit/util/printMessage.spec.js#L231-L234,claude,agent,fix,"beforeEach(() => {
			parent = document.createElement('div')
			document.body.appendChild(parent)
		})",2026-07-03,9.842573579739904,1
nextcloud/mail,javascript,d141a5740d92a18ac1d66a3df121c2697f1c0a41,src/tests/unit/util/printMessage.spec.js,<anonymous>_235,after_each,236,238,3,,0,per_test,1,1,0,0,0,0,https://github.com/nextcloud/mail/blob/d141a5740d92a18ac1d66a3df121c2697f1c0a41/src/tests/unit/util/printMessage.spec.js#L236-L238,claude,agent,fix,"afterEach(() => {
			parent.remove()
		})",2026-07-03,9.842573579739904,1
nextcloud/mail,javascript,d141a5740d92a18ac1d66a3df121c2697f1c0a41,src/tests/unit/util/printMessage.spec.js,<anonymous>_296,before_each,297,300,4,,0,per_test,1,1,0,0,0,1,https://github.com/nextcloud/mail/blob/d141a5740d92a18ac1d66a3df121c2697f1c0a41/src/tests/unit/util/printMessage.spec.js#L297-L300,claude,agent,fix,"beforeEach(() => {
			parent = document.createElement('div')
			document.body.appendChild(parent)
		})",2026-07-03,9.842573579739904,1
nextcloud/mail,javascript,d141a5740d92a18ac1d66a3df121c2697f1c0a41,src/tests/unit/util/printMessage.spec.js,<anonymous>_301,after_each,302,304,3,,0,per_test,1,1,0,0,0,0,https://github.com/nextcloud/mail/blob/d141a5740d92a18ac1d66a3df121c2697f1c0a41/src/tests/unit/util/printMessage.spec.js#L302-L304,claude,agent,fix,"afterEach(() => {
			parent.remove()
		})",2026-07-03,9.842573579739904,1
olifolkerd/tabulator,javascript,56a2340aa9fb9de4859b480613c6aef77636e8ca,test/unit/modules/FrozenRowsIntegration.spec.js,<anonymous>_34,after_each,35,40,6,,0,per_test,2,2,0,0,0,0,https://github.com/olifolkerd/tabulator/blob/56a2340aa9fb9de4859b480613c6aef77636e8ca/test/unit/modules/FrozenRowsIntegration.spec.js#L35-L40,claude,agent,test,"afterEach(() => {
		if (table) {
			table.destroy();
			table = null;
		}
	})",2026-05-24,10.57905544147844,1
olifolkerd/tabulator,javascript,f86beb10f6be0af178069e81ace7553f9993c717,test/unit/modules/ReactiveDataVue3.spec.js,<anonymous>_41,before_each,42,70,26,,7,per_test,1,1,0,1,0,1,https://github.com/olifolkerd/tabulator/blob/f86beb10f6be0af178069e81ace7553f9993c717/test/unit/modules/ReactiveDataVue3.spec.js#L42-L70,claude,agent,test,"beforeEach(() => {
        mockRowManager = {
            // addRowActual is what actually inserts a row into the table render
            addRowActual: jest.fn(),
            getRowFromDataObject: jest.fn(),
            reRenderInPosition: jest.fn(),
            refreshActiveData: jest.fn(),
        };

        mockTable = {
            rowManager: mockRowManager,
            modules: {},
            options: {
                reactiveData: true,
                dataTree: false,
                dataTreeChildField: ""children"",
            },
            eventBus: { subscribe: jest.fn() },
        };

        jest.spyOn(ReactiveData.prototype, ""registerTableOption"").mockImplementation(
            function (key, value) {
                this.table.options[key] = this.table.options[key] || value;
            }
        );
        jest.spyOn(ReactiveData.prototype, ""subscribe"").mockImplementation(() => {});

        reactiveData = new ReactiveData(mockTable);
    })",2026-06-04,10.609171800136892,1
olifolkerd/tabulator,javascript,f86beb10f6be0af178069e81ace7553f9993c717,test/unit/modules/ReactiveDataVue3.spec.js,<anonymous>_71,after_each,72,75,4,,0,per_test,1,1,0,0,0,0,https://github.com/olifolkerd/tabulator/blob/f86beb10f6be0af178069e81ace7553f9993c717/test/unit/modules/ReactiveDataVue3.spec.js#L72-L75,claude,agent,test,"afterEach(() => {
        jest.clearAllMocks();
        jest.restoreAllMocks();
    })",2026-06-04,10.609171800136892,1
olifolkerd/tabulator,javascript,b44148b39ea023a951d4c13ad5fc3d012d0c8e91,test/unit/modules/ReactiveDataReactivity.spec.js,<anonymous>_82,before_each,83,85,3,,0,per_test,1,1,0,0,0,1,https://github.com/olifolkerd/tabulator/blob/b44148b39ea023a951d4c13ad5fc3d012d0c8e91/test/unit/modules/ReactiveDataReactivity.spec.js#L83-L85,claude,agent,fix,"beforeEach(() => {
        ({ reactiveData, mockRowManager } = buildModule());
    })",2026-06-05,10.611909650924025,1
